"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Tanzanía","TZA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.71000003814697","","","","","13.3100004196167","","","","","4.32000017166138","","4.44999980926514","6.46000003814697","","","","","","",
"Uganda","UGA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.17999982833862","","","","","","","","",
"Ucrania","UKR","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75","4.15000009536743","5.96999979019165","6.8899998664856","8.05000019073486","5.6100001335144","11.3599996566772","8.47999954223633","9.15999984741211","",
"Ingreso mediano alto","UMC","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1899995803833","15.5","18.1200008392334","23.2900009155273","25.75","24.8099994659424","20.8899993896484","18.9400005340576","16.9799995422363","14.5799999237061","13.3900003433228","13.8000001907349","12.039999961853","9.82999992370605","10.1099996566772","10.0600004196167","10.5799999237061","10.9200000762939","11.8000001907349","12.0900001525879","12.5100002288818","14.2299995422363","",
"Estados Unidos","USA","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3500003814697","13.75","13.8000001907349","12.3500003814697","11.3100004196167","11.3000001907349","10.5799999237061","11.7200002670288","12.0900001525879","12.2799997329712","12.710000038147","11.6499996185303","10.0200004577637","9.26000022888184","11.6199998855591","15.1499996185303","15.7600002288818","15.6199998855591","14.8299999237061","13.0799999237061","11.5500001907349","8.98999977111816","9.6899995803833","8.02000045776367","7.07999992370605","6.84999990463257","13.9899997711182",
"Uzbekistán","UZB","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Vicente y las Granadinas","VCT","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela","VEN","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.960000038147","9.38000011444092","7.21999979019165","5.67999982833862","5.34999990463257","5.90999984741211","5.73999977111816","5.82000017166138","","","","3.42000007629395","4.55000019073486","","","",
"Islas Vírgenes Británicas","VGB","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","0.589999973773956","0.569999992847443","0.579999983310699","0.529999971389771","0.920000016689301","0.870000004768372","0.990000009536743","0.660000026226044","1.67999994754791","1.76999998092651",
"Vanuatu","VUT","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8100004196167","","","","2.03999996185303","","","","","","","","","","",
"Mundo","WLD","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0500001907349","","","","","27.8400001525879","","","",
"Kosovo","XKX","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2900009155273","","48.9700012207031","39.4599990844727","47.5699996948242","","","32.2799987792969","",
"Yemen, Rep. del","YEM","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5800018310547","","","","28.6900005340576","","","","","","",
"Sudáfrica","ZAF","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7400016784668","41.6199989318848","48.9199981689453","46.9300003051758","43.1100006103516","42.7299995422363","42.4599990844727","40.8800010681152","33.060001373291","32.2299995422363","33.2400016784668","34.8600006103516","","33.9199981689453","35.4199981689453","35.0299987792969","36.5999984741211","36.439998626709","35.5200004577637","37.8499984741211","",
"Zambia","ZMB","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3999996185303","10.2200002670288","","",
"Zimbabwe","ZWE","Personas desempleadas con educación básica, mujeres","SL.UEM.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84999990463257","","","4.84999990463257","","","","","15.1300001144409","",
