"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Asia oriental y el Pacífico","EAS","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27119137808375","2.23450063896848","2.46383606995024","2.73966559577157","2.81966207610085","2.89443952096227","2.97526880316626","3.20935150472506","3.31913787825243","3.23264805985646","3.64295649642442","3.85891921854925","4.12475020475014","4.08423090316694","4.11137156814347","3.95387143616683","3.93591374645588","3.96094183992536","3.99338723931577","3.800495197202","3.67919369687083","3.65236527881641","3.59679708641837","3.57284158577538","3.61460939978267","3.50037630850432","3.4122346524699","3.31838016636957","3.43111966003867","",
"Europa y Asia central (excluido altos ingresos)","ECA","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.97634177881113","5.17985700056297","5.99471543486179","7.64690107805107","9.08830820792358","9.98773807983846","11.0093701574315","12.0192645356575","12.1989002643228","10.9132682163472","9.90674852692224","9.4730889245761","9.22449164134605","8.92478513683687","8.37533210566136","7.8467660902946","6.9709236207663","6.99247781561442","8.34741507849404","7.9577444235062","7.40811436474217","6.84266172372651","6.92266631015421","6.99637755531067","7.27760689387915","7.21950656727895","7.05656157199282","6.80451567403985","6.98690272541626","",
"Europa y Asia central","ECS","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.66787776054259","8.02429341434818","9.12893427257454","10.249938919188","10.7726381783993","11.1409552563179","11.476058858685","11.7235868607591","11.5340120649757","10.7137426868991","9.70633824099541","9.55602587219271","9.47827776098466","9.45342259769589","9.12836727801434","8.4654826824213","7.47089059886505","7.29426442157217","8.64755259317339","8.83016061258435","8.67587715587272","8.88688523042766","9.13848062134769","8.87812146988865","8.53433735604007","8.09846162212721","7.54943192819653","7.00034470349991","6.77224006660787","",
"Ecuador","ECU","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.26","6.28","6.36","6.46","6.39","6.37","6.45","6.42","6.2","6.39","5.24","5.78","6.16","5.72","4.71","4.37","3.92","5.01","5.89","4.97","4.29","3.82","3.67","4.15","4.52","5.85","4.93","4.4","4.6","",
"Egipto, República Árabe de","EGY","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.33","17.31","22.4","22.84","23.71","18.57","19.86","19.71","19.1","22.96","21.99","24.06","23.68","25.38","25.11","23.93","18.42","18.87","22.41","22.12","22.45","24.01","24.16","23.98","24.91","23.68","23.09","21.44","21.33","",
"Zona del Euro","EMU","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8868802909483","11.5268539266014","13.0296907975504","14.1276044870514","13.9948582778969","14.0428607003057","13.9507188983682","13.5448779521967","12.6539531271471","11.458772168369","9.92885108861788","10.0028544573101","10.1440675985714","10.3920821258341","10.1335492085097","9.43886352448625","8.47381490403919","8.2767644451957","9.71310202464012","10.2530302788603","10.3626524161098","11.4551900690732","12.0534901303777","11.7874192674962","11.0345052275383","10.3768738263395","9.45482943176318","8.5712420352659","7.93359652055294","",
"Eritrea","ERI","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.91","6.94","7.43","7.34","7.51","7.52","7.44","7.62","7.89","7.64","7.7","7.54","7.6","7.43","7.35","7","6.87","6.87","7.09","7.11","7.01","6.97","7.04","6.93","6.83","6.82","6.68","6.59","6.46","",
"España","ESP","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.25","25.26","28.76","31.61","30.55","29.55","28.01","26.65","22.85","20.37","15.06","16.07","15.7","15.05","11.99","11.35","10.7","12.84","18.13","20.23","21.81","25.03","26.67","25.43","23.55","21.39","19.04","17.03","16.01","",
"Estonia","EST","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.53","3.46","6.64","7.93","8.86","9.23","9.54","8.5","10.13","11.61","13.24","8.68","10.38","8.83","6.91","5.59","3.76","5.14","10.29","14.09","11.58","9.1","8.16","6.81","6.13","6.07","5.3","5.32","4.85","",
"Etiopía","ETH","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.12","3.18","3.33","3.27","3.58","3.92","4.16","4.54","4.99","4.66","4.34","4.13","3.88","3.63","3.28","3.14","2.99","2.91","3.05","3.05","3.02","2.99","2.95","2.92","2.89","2.85","2.8","2.72","2.68","",
"Unión Europea","EUU","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6217316558793","11.1497492040504","12.5410014948505","13.3326352941956","13.0726349982391","12.9838237453058","12.6894602801666","12.2855203795621","11.8346530558479","11.5012423237439","10.5418885939055","10.684455938276","10.6221697936442","10.7760860251119","10.5684922894642","9.59887558085284","8.32434974959759","7.89339761948484","9.26696301005079","9.94003324011459","10.0764236620013","10.9726648654221","11.4771797282434","11.0477901527535","10.1948801953676","9.39049756377471","8.45174014200072","7.57949630886265","7.03731069246844","",
"Frágiles y situaciones de conflicto afectados","FCS","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01893572046972","3.98745476171153","4.09944307870746","4.39429809023818","4.68634068230408","4.90852487477209","4.97945051735915","5.05770305571218","5.33137255059933","5.34705278127035","5.38874761625012","5.60675136001989","5.63864930742713","5.54035273088529","5.23936572853815","5.06159538227364","4.95725945411678","4.91634290829557","5.24561388914684","5.4733139707453","5.51367699369395","5.58383607648327","5.69061267574695","6.10182207217608","6.06565596752249","6.62929791799965","6.87498811768632","6.52638596168525","6.28633861600664","",
"Finlandia","FIN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.03","9.64","14.42","14.87","16.15","15.56","15.18","13.58","12.45","11.99","10.76","10.17","9.94","10.58","8.61","8.08","7.19","6.69","7.57","7.64","7.1","7.05","7.52","7.95","8.84","8.58","8.39","7.3","6.17","",
"Fiji","FJI","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84","5.14","5.17","5.27","5.21","5.29","5.1","5.28","5.52","5.16","5.26","5.37","5.32","5.41","5.16","5","4.7","4.65","4.68","4.73","4.62","4.77","5.15","5.28","5.45","5.56","5.55","5.42","5.33","",
"Francia","FRA","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.64","12.87","13.43","14.51","14.08","14.51","14.44","14.13","13.92","12.21","10.52","9.8","9.14","9.88","9.27","9.12","8.09","7.44","8.8","9.07","9.12","9.36","9.79","10.03","9.9","9.84","9.37","9.05","8.38","",
"Islas Feroe","FRO","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabón","GAB","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.88","15.59","16.01","16.65","17.33","17.85","18.68","19.3","19.31","20.12","20.95","21.58","22.19","22.64","22.98","23.75","24.89","25.66","27.34","28.97","28.96","28.96","29.04","28.87","28.72","28.52","28.2","28.01","27.95","",
"Reino Unido","GBR","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","7.43","7.75","7.4","6.93","6.33","5.81","5.36","5.15","4.86","4.11","4.36","4.06","4.19","4.29","4.94","4.96","5.08","6.42","6.87","7.34","7.38","7.04","5.82","5.12","4.68","4.22","3.94","3.53","",
"Georgia","GEO","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.67","4.17","4.18","7.18","6.5","10.65","10.62","13.72","12.14","10.5","10.64","10.99","11.54","11.76","12.67","11.65","12.56","17.59","19.06","17.53","17.36","18.34","16.15","14.45","13.9","12.53","12.7","11.22","10.15","",
"Ghana","GHA","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.61","5.66","6.26","6.77","7.29","7.8","8.35","8.83","10.77","10.68","9.54","8.51","7.54","6.62","5.7","4.77","4.82","5.11","5.44","5.81","6.13","6.21","6.38","6.42","6.57","5.42","4.39","4.29","4.29","",
"Gibraltar","GIB","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37","3.43","3.5","3.51","3.52","3.51","3.51","3.48","3.54","3.53","3.53","3.55","3.54","3.54","3.45","3.35","3.24","3.18","3.4","3.53","3.46","3.49","3.47","3.43","3.41","3.41","3.23","3.18","3.17","",
"Gambia","GMB","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.58","12.73","12.93","12.9","13.02","12.93","12.89","12.9","12.88","12.81","12.83","12.77","12.93","12.8","12.61","12.52","12.28","12.16","12.55","12.61","12.52","12.79","12.61","12.53","12.52","12.36","12.34","12.15","12.04","",
"Guinea-Bissau","GNB","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01","3.06","3.18","3.29","3.15","3.15","3.19","3.08","3.28","3.15","3.17","3.16","3.2","3.17","3.1","2.98","2.92","2.87","3.06","3.09","3.08","3.02","3.08","3.07","3.03","2.96","2.88","2.81","2.79","",
"Guinea Ecuatorial","GNQ","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.44","8.48","8.67","8.93","9.26","9.01","9.2","9.07","9.01","8.95","8.95","8.86","8.86","8.61","8.44","8.4","8.36","8.7","8.7","8.77","8.89","8.75","8.69","8.55","8.42","8.3","8.18","8.12","",
"Grecia","GRC","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13.05","13.79","13.83","13.94","15.67","15.06","16.81","18.33","17.17","16.02","15.44","14.55","16.06","15.51","13.81","12.94","11.53","13.3","16.35","21.54","28.24","31.38","30.2","28.89","28.14","26.12","24.29","21.55","",
"Granada","GRD","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Groenlandia","GRL","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26","3.44","3.43","3.45","3.5","3.39","3.47","3.52","3.5","3.4","3.38","3.51","3.42","3.38","3.42","3.56","3.63","3.46","3.55","3.84","3.76","3.45","3.66","3.38","3.54","3.47","3.52","3.47","3.42","",
"Guam","GUM","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.69","5.5","7.65","7.88","8.09","9.38","7.24","13.01","14.05","11.68","9.57","8.63","7.76","7.78","7.58","9.97","10.36","9.9","9.39","16.01","11.51","10.88","6.92","6.21","4.67","4.76","4.86","4.97","",
"Guyana","GUY","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.92","15.14","15.23","15.26","15.17","15.33","15.32","14.98","15.26","15.06","15.23","15.26","14.83","14.53","14.01","13.81","13.95","13.9","14.59","14.98","15.31","15.58","15.86","15.98","16.12","16.31","16.39","16.56","16.46","",
"Ingreso alto","HIC","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.41832109999335","7.85729821599484","8.353502613708","8.46138138420527","8.16158199172428","8.10404631113636","7.87771930174785","7.76933391621806","7.53567277669416","7.16264322018059","6.95817820106784","7.37031618468904","7.43826200270129","7.35496288973501","7.13462429985006","6.58056787580531","6.00553273693729","6.13266124250204","7.76268874996681","8.1184476806917","8.04867659524418","8.20240091597858","8.05880645112403","7.54769210343928","6.90352476681273","6.45108197559437","5.90459956112371","5.38001480411428","5.07886391665013","",
"Hong Kong, Región Administrativa Especial","HKG","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59","1.89","1.94","1.7","2.94","2.39","2.07","4.02","5.08","4.01","3.86","5.9","6.18","5.55","4.41","3.72","3.37","2.98","4.33","3.51","2.79","2.76","2.97","3.01","3.19","3.08","2.77","2.63","2.35","",
"Honduras","HND","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39","2.94","3.19","3.16","3.39","4.42","3.32","4.35","3.79","4.12","4.08","4.79","6.55","8.3","6.45","4.43","4.34","3.87","4.3","5.44","6.38","5.17","7.54","9.38","8.96","9.03","8.02","7.24","7.13","",
"Países pobres muy endeudados (PPME)","HPC","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.67636788243401","4.69566132135222","4.7879664716261","4.75317806215766","4.80380322263673","4.84093375787001","4.82070640135494","4.89714416652751","5.09312878068072","5.08585720710824","5.05152418002508","5.12891057257445","5.23245273511248","5.16271594712049","5.02734188175572","4.9024412024471","4.76231962748358","4.68936650561972","5.08447902238921","5.40546310898087","5.35112460188693","5.24402704381402","5.12654311993084","4.99162405072619","5.0207918867055","4.91027103860693","4.79293509954239","4.7139069592301","4.6689759587594","",
"Croacia","HRV","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.17","10.51","10.23","10.13","10.25","10.11","10.15","11.95","14.32","17.34","17.91","17.32","15.64","15.28","13.84","12.68","11.34","10.34","10.71","12.31","13.72","15.98","16.76","18.27","16.9","13.79","11.91","9.34","7.16","",
"Haití","HTI","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.16","8.18","8.28","8.29","8.45","8.25","8.25","8.26","8.32","9.46","10.69","12.09","13.54","14.88","16.37","17.65","19.04","18.4","18.52","18.04","17.7","17.1","17.14","16.97","16.88","16.76","16.55","16.4","16.25","",
"Hungría","HUN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.02","8.72","10.38","9.36","8.69","9.03","7.86","8.09","6.21","5.79","4.87","5.08","5.38","5.86","7.43","7.91","7.74","8.01","9.74","10.66","10.98","10.61","10.14","7.91","7.04","5.11","4.57","3.99","3.5","",
"Sólo BIRF","IBD","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31037182097864","4.2992111750597","4.59775724479089","5.08809403660343","5.45753683587897","5.58265739570879","5.73296046699593","5.96838899538739","6.23486364346416","6.11750483284428","6.25332016206177","6.47798612787033","6.66402259807154","6.55463061488667","6.47655463578156","6.15073417498081","5.89361621031193","5.69414571163516","6.05828014121231","5.92942581475923","5.7196862501575","5.63943686534008","5.62502587055007","5.56606952925359","5.76360193902231","5.89898366393258","5.87948022756424","5.74976935877623","5.88193789874501","",
"BIRF y la AIF","IBT","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2223924124214","4.21967143399752","4.48947331117087","4.91589916935194","5.23951659182529","5.36729496484985","5.49005258684873","5.70845999825861","5.94686882595408","5.84739776293134","5.95543963386928","6.1499272745963","6.30084711549317","6.20525152350531","6.12888396734107","5.8264391563701","5.59473247572532","5.42068105968437","5.76336458367887","5.65735332078051","5.48410062703152","5.43221966674618","5.44603068933733","5.41039785207759","5.61146405707037","5.76859487535678","5.75171980670727","5.5951100527348","5.65474348131453","",
"total de la AIF","IDA","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.77804299626282","3.82151939766329","3.95474246120571","4.07354106821012","4.18238221337394","4.33770625700816","4.34734933062182","4.50295502140554","4.62806865216686","4.62676827996242","4.62962272479086","4.70833930477847","4.72477603655402","4.70731788583178","4.65708945646398","4.48080231036381","4.3744998078319","4.33032378824624","4.61319755855735","4.62606325130551","4.61208236717195","4.67640328999935","4.80316441468707","4.86349676608212","5.08907360088703","5.32915870646373","5.33227165747174","5.09907000016453","4.94002129041355","",
"mezcla de la AIF","IDB","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19841709111221","3.3598871105873","3.64548313127934","3.9433337122225","4.15140753818552","4.55337707814314","4.55433705773146","4.84259194859556","4.81227222485316","4.65428969521442","4.53643011556254","4.45252870475898","4.23445103312881","4.03923947882515","3.81547216778657","3.56731950735433","3.36284161040372","3.36748380850301","3.50632075825012","3.62728879417955","3.40033106009576","3.47686136573117","3.77095288451231","4.22791877484496","5.02812862713465","6.01973698788642","6.34877356892663","5.85993122987011","5.44097377165441","",
"Indonesia","IDN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98","2.97","3.04","5.15","5.53","5.9","5.66","6.52","6.89","6.71","7.38","7.86","8.31","9.18","10.05","9.29","9.91","8.11","6.7","6.4","5.57","4.79","4.27","3.88","4.43","3.87","3.6","4.18","3.35","",
"Sólo AIF","IDX","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99977012195411","3.99862380352174","4.07395714638337","4.12396517888944","4.19414507994501","4.25501739069248","4.2671881187019","4.3713838383326","4.55680087668784","4.61608852372505","4.6655709924123","4.80673220893882","4.9142783253631","4.96685583078464","4.98396358065416","4.83890364553563","4.77339484088447","4.71135824972915","5.05561596858655","5.02867854414014","5.10412829554689","5.15742600826923","5.21122989522771","5.1143967365676","5.11316964998702","5.06011422073217","4.94256842835755","4.81055152053535","4.74992240987813","",
"Isla de Man","IMN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09","5.36","5.44","5.59","5.64","5.63","5.47","5.56","5.74","5.48","5.51","5.51","5.72","5.71","5.73","5.6","5.52","5.17","5.67","5.82","5.66","5.6","5.63","5.63","5.6","5.54","5.4","5.3","5.21","",
"No clasificado","INX","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.59","15.31","15.84","14.71","12.07","11.79","10.16","7.34","5.62","4.27","3.55","3.75","4.01","3.83","4.01","4.21","4.93","5.7","9.51","11.41","12.5","12.75","12.42","10.88","8.91","7.6","6.29","5.69","4.69","",
"Irán, República Islámica del","IRN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.45","21.57","19.09","16.71","14.95","13.41","14.38","15.71","17.02","18.65","19.89","21.84","18.98","16.18","18.23","16.16","15.94","16.83","16.98","20.67","20.58","20.62","19.75","19.76","19.49","20.76","19.87","18.96","18.12","",
"Iraq","IRQ","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.42","7.76","7.83","7.66","7.65","7.75","7.85","7.87","7.9","7.57","7.55","7.58","7.93","7.89","7.6","7.55","7.44","8.36","9.4","10.43","11.4","12.49","16.9","22.04","22.13","22.34","31.02","30.75","30.59","",
"Islandia","ISL","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89","4.9","5.6","5.54","4.9","3.45","3.82","3.8","2.79","2.62","2.24","2.65","3.97","2.76","2.49","3.06","2.27","2.59","5.69","6.73","6.21","5.66","5.08","4.79","4.05","3.05","2.72","2.54","3.12","",
"Israel","ISR","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.43","17.11","14.87","12.35","10.74","9.69","10.9","11.21","11.54","11.16","12.01","12.74","13.81","13.77","11.63","11.04","9.81","7.86","9.18","7.95","6.95","6.98","6.24","5.92","5.39","4.94","4.32","3.95","3.93","",
"Italia","ITA","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.78","13.89","14.85","15.33","16.12","16.24","16.41","16.54","16.27","14.86","13.03","12.6","11.95","10.24","10.06","8.78","7.84","8.5","9.22","9.6","9.55","11.83","13.07","13.8","12.69","12.78","12.39","11.78","11.1","",
"Jamaica","JAM","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.88","22.86","22.45","21.76","22.44","23.06","23.46","22.23","22.89","22.32","20.91","19.66","16.76","15.65","15.81","14.47","14.3","13.9","14.87","16.25","16.8","18.1","20.09","18.16","17.88","17.43","15.39","11.91","9.94","",
"Jordania","JOR","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.37","30.81","30.07","30.45","30.07","24.33","23.63","22.64","21.88","21.22","20.56","22.08","20.89","23.64","26.1","25.27","25.85","24.68","24.39","21.84","21.29","20.04","22.17","20.61","22.66","24.18","24.06","23.9","23.81","",
"Japón","JPN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22","2.26","2.62","3.02","3.26","3.34","3.4","3.98","4.52","4.46","4.7","5.16","4.94","4.4","4.17","3.87","3.78","3.82","4.81","4.63","4.14","3.96","3.66","3.43","3.11","2.81","2.64","2.18","2.23","",
"Kazajstán","KAZ","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09","1.24","1.31","8.49","12.33","14.6","14.67","14.74","15.19","14.52","12.04","11.2","10.4","9.84","9.63","9.33","8.76","7.97","7.55","6.64","6.21","6.49","5.87","5.68","5.49","5.5","5.44","5.37","5.32","",
"Kenya","KEN","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84","2.82","2.93","3","3.03","3.02","2.94","2.99","3.02","2.97","3.03","2.99","3.04","3.04","3.02","2.93","2.87","2.71","2.95","3.09","3.05","3.03","3.06","3.01","2.99","2.94","2.85","2.82","2.76","",
"Kirguistán","KGZ","Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14","1.22","3.77","5.14","6.33","8.45","8.7","10.14","9.61","8.67","9","14.26","11.04","9.27","9.05","9.03","9.1","9.4","9.77","9.94","9.85","9.47","9.66","9.49","9.02","8.74","8.91","8.78","8.7","",
